Fecha;Departamento;Municipio;D°a;Hora;Barrio;Zona;Clase de sitio;Arma empleada;M¢vil Agresor;M¢vil Victima;Edad;Sexo;Estado civil;Pa°s de nacimiento;Clase de empleado;Profesi¢n;Escolaridad;C¢digo DANE;Cantidad
29/11/2016;CAUCA;PURACê;Martes;14:00:00;CASERIO SANTA LETICIA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR VEHICULO;CONDUCTOR VEHICULO;25;FEMENINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19585000;1
29/11/2016;CAUCA;SANTANDER DE QUILICHAO;Martes;11:30:00;VDA LA PALESTINA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;19698000;1
29/11/2016;CHOC‡;ISTMINA;Martes;22:25:00;SANTA GENOBEVA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;41;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27361000;1
29/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;20:13:00;SAN CRISTOBAL E-4;URBANA;VEHICULO;ARMA DE FUEGO;A PIE;PASAJERO VEHICULO;55;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
29/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Martes;20:13:00;SAN CRISTOBAL E-4;URBANA;VEHICULO;ARMA DE FUEGO;A PIE;PASAJERO VEHICULO;58;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
29/11/2016;CUNDINAMARCA;SOACHA;Martes;9:05:00;VILLA MERCEDES I;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25754000;1
29/11/2016;GUAJIRA;EL MOLINO;Martes;18:15:00;EL MANANTIAL;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;A PIE;A PIE;64;MASCULINO;SEPARADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;44110000;1
29/11/2016;MAGDALENA;GUAMAL;Martes;6:00:00;VEREDA LA PE•A;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;47318000;1
29/11/2016;NORTE DE SANTANDER;CONVENCI‡N;Martes;13:00:00;VEREDA LA LAGUNA;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;NO REPORTADO;54206000;1
29/11/2016;NORTE DE SANTANDER;CÈCUTA (CT);Martes;20:15:00;BARRIO CALLEJON;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
29/11/2016;NORTE DE SANTANDER;LA PLAYA;Martes;10:00:00;VEREDA ROSA BLANCA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54398000;1
29/11/2016;QUIND÷O;CIRCASIA;Martes;5:50:00;LA MILAGROSA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63190000;1
29/11/2016;SANTANDER;FLORIDABLANCA;Martes;19:00:00;VALVERDI;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;65;MASCULINO;CASADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;68276000;1
29/11/2016;TOLIMA;CHAPARRAL;Martes;14:30:00;VRDA. TAMARCO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73168000;1
29/11/2016;TOLIMA;PLANADAS;Martes;22:20:00;VRDA. LA PRIMAVERA;RURAL;RESGUARDO IND÷GENA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;69;MASCULINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;SECUNDARIA;73555000;1
29/11/2016;VALLE;CALI (CT);Martes;21:50:00;CHIMINANGOS II E5;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
29/11/2016;VALLE;CALI (CT);Martes;15:25:00;OLIMPICO E10;URBANA;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;19;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;76001000;1
29/11/2016;VALLE;GUADALAJARA DE BUGA;Martes;11:00:00;BALBOA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76111000;1
29/11/2016;VALLE;LA UNI‡N;Martes;11:20:00;SAN PEDRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76400000;1
29/11/2016;VALLE;PALMIRA;Martes;17:42:00;LLANO GRANDE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
29/11/2016;VALLE;ZARZAL;Martes;13:25:00;BALVANERA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76895000;1
30/11/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;15:00:00;ESTACION VILLA C-10;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
30/11/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;21:10:00;VIA AL MAR S.C.;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;ARMA DE FUEGO;A PIE;A PIE;17;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
30/11/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;21:10:00;VIA AL MAR S.C.;URBANA;INTERIOR VEHICULO SERVICIO PUBLICO;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
30/11/2016;ANTIOQUIA;MEDELL÷N (CT);MiÇrcoles;8:06:00;PALERMO  C-4;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;05001000;1
30/11/2016;ANTIOQUIA;SOPETRµN;MiÇrcoles;19:15:00;CHAGUALAL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;43;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05761000;1
30/11/2016;ATLµNTICO;BARRANQUILLA (CT);MiÇrcoles;20:00:00;SANTO DOMINGO DE GUZMAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;26;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;08001000;1
30/11/2016;ATLµNTICO;SOLEDAD;MiÇrcoles;10:00:00;VILLA SOLEDAD;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08758000;1
30/11/2016;BOL÷VAR;CARTAGENA (CT);MiÇrcoles;14:40:00;SAN ISIDRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
30/11/2016;BOL÷VAR;CARTAGENA (CT);MiÇrcoles;14:40:00;SAN ISIDRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
30/11/2016;BOYACµ;PUERTO BOYACµ;MiÇrcoles;19:00:00;BRISAS ALTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;15572000;1
30/11/2016;CHOC‡;QUIBD‡ (CT);MiÇrcoles;0:00:00;LA VICTORIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;50;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;27001000;1
30/11/2016;C‡RDOBA;PUERTO LIBERTADOR;MiÇrcoles;21:45:00;7 DE SEPTIEMBRE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;55;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23580000;1
30/11/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);MiÇrcoles;13:26:00;DIAMANTE SUR E-7;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
30/11/2016;GUAJIRA;MAICAO;MiÇrcoles;10:30:00;CORREGIMIENTO CARRAIPIA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR VEHICULO;45;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;44430000;1
30/11/2016;GUAJIRA;URIBIA;MiÇrcoles;21:00:00;SAN JOSE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;63;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;44847000;1
30/11/2016;GUAVIARE;EL RETORNO;MiÇrcoles;8:30:00;LA ALIANZA;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;45;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;95025000;1
30/11/2016;META;CASTILLA LA NUEVA;MiÇrcoles;22:55:00;VEREDA CACAYAL;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;32;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;PRIMARIA;50150000;1
30/11/2016;META;VILLAVICENCIO (CT);MiÇrcoles;20:00:00;LA ESPERANZA IV ETAPA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;54;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;50001000;1
30/11/2016;META;VILLAVICENCIO (CT);MiÇrcoles;6:00:00;13 DE MAYO;RURAL;LOTE BALDIO;ARMA DE FUEGO;A PIE;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;50001000;1
30/11/2016;NORTE DE SANTANDER;ARBOLEDAS;MiÇrcoles;8:00:00;CORREGIMIENTO VILLA SUCRE;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54051000;1
30/11/2016;NORTE DE SANTANDER;EL TARRA;MiÇrcoles;16:00:00;BARRIO PUEBLO NUEVO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;MASCULINO;CASADO;COLOMBIA;EMPLEADO EJERCITO;-;SECUNDARIA;54250000;1
30/11/2016;RISARALDA;PEREIRA (CT);MiÇrcoles;18:29:00;CIRCUNVALAR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;66001000;1
30/11/2016;SANTANDER;BUCARAMANGA (CT);MiÇrcoles;18:51:00;COMUNEROS;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68001000;1
30/11/2016;SANTANDER;PIEDECUESTA;MiÇrcoles;17:30:00;NUEVA COLOMBIA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;15;MASCULINO;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;68547000;1
30/11/2016;VALLE;CALI (CT);MiÇrcoles;13:05:00;CALIMIO DESEPAZ E21;URBANA;PELUQUERIA Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
30/11/2016;VALLE;CANDELARIA;MiÇrcoles;11:30:00;CGTO CABUYAL;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;55;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76130000;1
01/12/2016;ANTIOQUIA;CIUDAD BOL÷VAR;Jueves;19:00:00;EL VERDUM;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;55;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05101000;1
01/12/2016;ANTIOQUIA;FRONTINO;Jueves;10:05:00;PONTON;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05284000;1
01/12/2016;ANTIOQUIA;GUARNE;Jueves;18:00:00;SECTOR EL HIPODROMO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05318000;2
01/12/2016;ANTIOQUIA;LA CEJA;Jueves;5:30:00;COLMENAS;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05376000;1
01/12/2016;ANTIOQUIA;MEDELL÷N (CT);Jueves;21:30:00;SAN BENITO C-10;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
01/12/2016;ANTIOQUIA;MEDELL÷N (CT);Jueves;13:00:00;SANTANDER C-6;URBANA;VIAS PUBLICAS;CINTAS/CINTURON;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
01/12/2016;ANTIOQUIA;MEDELL÷N (CT);Jueves;14:10:00;LA AURORA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05001000;1
01/12/2016;ANTIOQUIA;VENECIA;Jueves;6:45:00;EL RECREO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05861000;1
01/12/2016;ATLµNTICO;BARRANQUILLA (CT);Jueves;14:50:00;LA CHINITA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;08001000;1
01/12/2016;BOYACµ;MUZO;Jueves;11:45:00;SECTOR MATA DE CAFE;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;15480000;1
01/12/2016;CAQUETµ;FLORENCIA (CT);Jueves;22:10:00;LAS MALVINAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;18001000;1
01/12/2016;CAUCA;POPAYµN (CT);Jueves;7:45:00;VDA CLARIDAD;RURAL;BOSQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;CONDUCTOR MOTOCICLETA;54;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19001000;1
01/12/2016;CHOC‡;ISTMINA;Jueves;20:15:00;INDEPENDENCIA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;53;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;27361000;1
01/12/2016;C‡RDOBA;PLANETA RICA;Jueves;17:00:00;CGTO PROVIDENCIA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;GANADERO;-;SECUNDARIA;23555000;1
01/12/2016;CUNDINAMARCA;BOGOTµ D.C. (CT);Jueves;15:40:00;ALFONSO LOPEZ E-5;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;44;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
01/12/2016;CUNDINAMARCA;SOACHA;Jueves;21:00:00;SAN MATEO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;42;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;25754000;1
01/12/2016;GUAJIRA;RIOHACHA (CT);Jueves;10:20:00;COOPERATIVO;URBANA;DENTRO DE LA VIVIENDA;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;44;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;44001000;1
01/12/2016;GUAJIRA;RIOHACHA (CT);Jueves;18:55:00;LIBERTADOR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;78;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;44001000;1
01/12/2016;MAGDALENA;CIêNAGA;Jueves;4:00:00;OBRERO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;64;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;47189000;1
01/12/2016;META;VILLAVICENCIO (CT);Jueves;14:05:00;SAN ISIDRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;PRIMARIA;50001000;1
01/12/2016;NORTE DE SANTANDER;CÈCUTA (CT);Jueves;0:10:00;BARRIO SEVILLA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;-;-;NO REPORTA;-;-;54001000;1
01/12/2016;PUTUMAYO;VALLE DEL GUAMUEZ;Jueves;6:00:00;VDA. EL JORDAN GUISIA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;86865000;1
01/12/2016;TOLIMA;CAJAMARCA;Jueves;13:00:00;VRDA. EL TAMBO;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;7;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;73124000;1
01/12/2016;VALLE;CALI (CT);Jueves;20:40:00;SAN LUIS E6;URBANA;LICORERA/ESTANCO 24 HORAS;ARMA DE FUEGO;A PIE;A PIE;51;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76001000;1
01/12/2016;VALLE;CALI (CT);Jueves;3:50:00;TIERRA BLANCA E20;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;76001000;1
01/12/2016;VALLE;CALI (CT);Jueves;19:42:00;OBRERO E9;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
01/12/2016;VALLE;CALI (CT);Jueves;13:06:00;AGUABLANCA E11;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
01/12/2016;VALLE;CARTAGO;Jueves;21:02:00;VIA CARTAGO-ANSERMANUEVO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;37;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76147000;1
01/12/2016;VALLE;FLORIDA;Jueves;8:20:00;LA CABA•A;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;FEMENINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76275000;1
01/12/2016;VALLE;FLORIDA;Jueves;10:45:00;VIA FLORIDA - PRADERA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76275000;1
01/12/2016;VALLE;JAMUND÷;Jueves;15:00:00;CGTO ROBLES E24;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;SECUNDARIA;76364000;1
01/12/2016;VALLE;PALMIRA;Jueves;16:30:00;VEREDA PILES (ROZO);RURAL;RIVERAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;1
02/12/2016;ANTIOQUIA;APARTAD‡;Viernes;19:49:00;EL SALVADOR;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;53;FEMENINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05045000;1
02/12/2016;ANTIOQUIA;BURITICµ;Viernes;15:30:00;SAN ANTONIO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05113000;1
02/12/2016;ANTIOQUIA;MARINILLA;Viernes;20:35:00;LA CAPILLA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05440000;1
02/12/2016;ANTIOQUIA;MEDELL÷N (CT);Viernes;22:54:00;BELEN C-16;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05001000;1
02/12/2016;ANTIOQUIA;OLAYA;Viernes;15:30:00;LA SERRANIA;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05501000;1
02/12/2016;ANTIOQUIA;PE•OL;Viernes;21:30:00;SECTOR TRES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05541000;1
02/12/2016;ANTIOQUIA;PE•OL;Viernes;21:30:00;SECTOR TRES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05541000;1
02/12/2016;ANTIOQUIA;SALGAR;Viernes;19:10:00;PE•ALISA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05642000;1
02/12/2016;ANTIOQUIA;SALGAR;Viernes;19:10:00;PE•ALISA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;50;FEMENINO;SEPARADO;COLOMBIA;AMA DE CASA;-;PRIMARIA;05642000;1
02/12/2016;ANTIOQUIA;VENECIA;Viernes;11:00:00;LA CRUZ;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05861000;1
02/12/2016;ANTIOQUIA;ZARAGOZA;Viernes;13:25:00;SAN ANTONIO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05895000;1
02/12/2016;ATLµNTICO;BARRANQUILLA (CT);Viernes;20:30:00;LA PAZ;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;54;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;08001000;1
02/12/2016;ATLµNTICO;GALAPA;Viernes;2:10:00;SAN FRANCISCO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PUBLICO;-;SUPERIOR;08296000;1
02/12/2016;BOYACµ;DUITAMA;Viernes;21:50:00;SOLANO;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;43;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;15238000;1
02/12/2016;CALDAS;MANIZALES (CT);Viernes;22:10:00;CERVANTES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;17001000;1
02/12/2016;CAUCA;MERCADERES;Viernes;20:30:00;VDA LA MONJA;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;44;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;19450000;1
02/12/2016;CESAR;SAN ALBERTO;Viernes;10:30:00;VEREDA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;66;MASCULINO;CASADO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;20710000;1
